_id,play_type,yards_gained,interception,fumble_lost,rush_attempt,pass_attempt,pass_touchdown,rush_touchdown,passer_player_id,passer_player_name,receiver_player_id,receiver_player_name,rusher_player_id,rusher_player_name
ObjectId("5c0c902f4881fd17b072468e"),pass,0,1,0,0,1,0,0,00-0033106,J.Goff,00-0031325,S.Watkins,NA,NA
ObjectId("5c0c902f4881fd17b072468f"),pass,0,0,0,0,1,0,0,00-0020531,D.Brees,00-0032765,M.Thomas,NA,NA
ObjectId("5c0c902f4881fd17b0724690"),pass,0,0,0,0,1,0,0,00-0020531,D.Brees,00-0032765,M.Thomas,NA,NA
ObjectId("5c0c902f4881fd17b0724691"),pass,5,0,0,0,1,0,0,00-0020531,D.Brees,00-0027966,M.Ingram,NA,NA
ObjectId("5c0c902f4881fd17b0724692"),punt,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c902f4881fd17b0724693"),run,1,0,0,1,0,0,0,NA,NA,NA,NA,00-0032241,T.Gurley
ObjectId("5c0c902f4881fd17b0724694"),pass,0,0,0,0,1,0,0,00-0033106,J.Goff,00-0031325,S.Watkins,NA,NA
ObjectId("5c0c902f4881fd17b0724695"),pass,10,0,0,0,1,0,0,00-0033106,J.Goff,00-0033943,J.Reynolds,NA,NA
ObjectId("5c0c902f4881fd17b0724696"),no_play,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c902f4881fd17b0724697"),pass,4,0,0,0,1,0,0,00-0033106,J.Goff,00-0033110,T.Higbee,NA,NA
ObjectId("5c0c902f4881fd17b0724698"),pass,7,0,0,0,1,0,0,00-0033106,J.Goff,00-0033908,C.Kupp,NA,NA
ObjectId("5c0c902f4881fd17b0724699"),run,0,0,0,1,0,0,0,NA,NA,NA,NA,00-0032241,T.Gurley
ObjectId("5c0c902f4881fd17b072469a"),pass,14,0,0,0,1,0,0,00-0033106,J.Goff,00-0033908,C.Kupp,NA,NA
ObjectId("5c0c902f4881fd17b072469b"),run,0,0,0,1,0,0,0,NA,NA,NA,NA,00-0032241,T.Gurley
ObjectId("5c0c902f4881fd17b072469c"),no_play,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c902f4881fd17b072469d"),run,11,0,0,1,0,0,0,NA,NA,NA,NA,00-0032241,T.Gurley
ObjectId("5c0c902f4881fd17b072469e"),run,2,0,0,1,0,0,0,NA,NA,NA,NA,00-0032241,T.Gurley
ObjectId("5c0c902f4881fd17b072469f"),no_play,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c902f4881fd17b07246a0"),run,3,0,0,1,0,0,0,NA,NA,NA,NA,00-0032241,T.Gurley
ObjectId("5c0c902f4881fd17b07246a1"),pass,0,0,0,0,1,0,0,00-0033106,J.Goff,00-0031325,S.Watkins,NA,NA
ObjectId("5c0c902f4881fd17b07246a2"),field_goal,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c902f4881fd17b07246a3"),kickoff,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c902f4881fd17b07246a4"),pass,15,0,0,0,1,0,0,00-0020531,D.Brees,00-0025396,T.Ginn,NA,NA
ObjectId("5c0c902f4881fd17b07246a5"),no_play,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c902f4881fd17b07246a6"),pass,9,0,0,0,1,0,0,00-0020531,D.Brees,00-0033906,A.Kamara,NA,NA
ObjectId("5c0c902f4881fd17b07246a7"),pass,10,0,0,0,1,0,0,00-0020531,D.Brees,00-0032765,M.Thomas,NA,NA
ObjectId("5c0c902f4881fd17b07246a8"),NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ObjectId("5c0c902f4881fd17b07246a9"),pass,11,0,0,0,1,0,0,00-0020531,D.Brees,00-0025396,T.Ginn,NA,NA
ObjectId("5c0c902f4881fd17b07246aa"),pass,25,0,0,0,1,0,0,00-0020531,D.Brees,00-0025396,T.Ginn,NA,NA
ObjectId("5c0c902f4881fd17b07246ab"),pass,15,0,0,0,1,1,0,00-0020531,D.Brees,00-0033906,A.Kamara,NA,NA
ObjectId("5c0c902f4881fd17b07246ac"),extra_point,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c902f4881fd17b07246ad"),kickoff,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c902f4881fd17b07246ae"),qb_kneel,-1,0,0,1,0,0,0,NA,NA,NA,NA,00-0033106,J.Goff
ObjectId("5c0c902f4881fd17b07246af"),qb_kneel,-1,0,0,1,0,0,0,NA,NA,NA,NA,00-0033106,J.Goff
ObjectId("5c0c902f4881fd17b07246b0"),qb_kneel,-1,0,0,1,0,0,0,NA,NA,NA,NA,00-0033106,J.Goff
ObjectId("5c0c902f4881fd17b07246b1"),NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ObjectId("5c0c902f4881fd17b07246b2"),kickoff,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c902f4881fd17b07246b3"),run,-1,0,0,1,0,0,0,NA,NA,NA,NA,00-0033856,L.Fournette
ObjectId("5c0c902f4881fd17b07246b4"),run,1,0,0,1,0,0,0,NA,NA,NA,NA,00-0033856,L.Fournette
ObjectId("5c0c902f4881fd17b07246b5"),no_play,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c902f4881fd17b07246b6"),pass,0,0,0,0,1,0,0,00-0031407,B.Bortles,00-0032209,T.Yeldon,NA,NA
ObjectId("5c0c902f4881fd17b07246b7"),punt,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c902f4881fd17b07246b8"),run,1,0,0,1,0,0,0,NA,NA,NA,NA,00-0025394,A.Peterson
ObjectId("5c0c902f4881fd17b07246b9"),run,0,0,0,1,0,0,0,NA,NA,NA,NA,00-0033933,C.Williams
ObjectId("5c0c902f4881fd17b07246ba"),pass,26,0,0,0,1,0,0,00-0027948,B.Gabbert,00-0033611,R.Seals-Jones,NA,NA
ObjectId("5c0c902f4881fd17b07246bb"),pass,9,0,0,0,1,0,0,00-0027948,B.Gabbert,00-0025394,A.Peterson,NA,NA
ObjectId("5c0c902f4881fd17b07246bc"),run,7,0,0,1,0,0,0,NA,NA,NA,NA,00-0025394,A.Peterson
ObjectId("5c0c902f4881fd17b07246bd"),pass,0,0,0,0,1,0,0,00-0027948,B.Gabbert,00-0022921,L.Fitzgerald,NA,NA
ObjectId("5c0c902f4881fd17b07246be"),pass,8,0,0,0,1,0,0,00-0027948,B.Gabbert,00-0033933,C.Williams,NA,NA
ObjectId("5c0c902f4881fd17b07246bf"),pass,0,0,0,0,1,0,0,00-0027948,B.Gabbert,00-0025394,A.Peterson,NA,NA
ObjectId("5c0c902f4881fd17b07246c0"),field_goal,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c902f4881fd17b07246c1"),kickoff,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c902f4881fd17b07246c2"),pass,8,0,0,0,1,0,0,00-0031407,B.Bortles,00-0033839,D.Westbrook,NA,NA
ObjectId("5c0c902f4881fd17b07246c3"),run,5,0,0,1,0,0,0,NA,NA,NA,NA,00-0033856,L.Fournette
ObjectId("5c0c902f4881fd17b07246c4"),pass,0,0,0,0,1,0,0,00-0031407,B.Bortles,00-0033681,K.Cole,NA,NA
ObjectId("5c0c902f4881fd17b07246c5"),run,2,0,0,1,0,0,0,NA,NA,NA,NA,00-0033856,L.Fournette
ObjectId("5c0c902f4881fd17b07246c6"),pass,0,0,0,0,1,0,0,00-0031407,B.Bortles,00-0033839,D.Westbrook,NA,NA
ObjectId("5c0c902f4881fd17b07246c7"),punt,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c902f4881fd17b07246c8"),run,5,0,0,1,0,0,0,NA,NA,NA,NA,00-0025394,A.Peterson
ObjectId("5c0c902f4881fd17b07246c9"),pass,-7,0,0,0,1,0,0,00-0027948,B.Gabbert,00-0022921,L.Fitzgerald,NA,NA
ObjectId("5c0c902f4881fd17b07246ca"),no_play,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c902f4881fd17b07246cb"),no_play,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c902f4881fd17b07246cc"),run,3,0,0,1,0,0,0,NA,NA,NA,NA,00-0025394,A.Peterson
ObjectId("5c0c902f4881fd17b07246cd"),pass,4,0,0,0,1,0,0,00-0027948,B.Gabbert,00-0025394,A.Peterson,NA,NA
ObjectId("5c0c902f4881fd17b07246ce"),pass,7,0,0,0,1,0,0,00-0027948,B.Gabbert,00-0027873,J.Gresham,NA,NA
ObjectId("5c0c902f4881fd17b07246cf"),pass,13,0,0,0,1,0,0,00-0027948,B.Gabbert,00-0031044,T.Niklas,NA,NA
ObjectId("5c0c902f4881fd17b07246d0"),run,2,0,0,1,0,0,0,NA,NA,NA,NA,00-0030117,K.Williams
ObjectId("5c0c902f4881fd17b07246d1"),run,2,0,0,1,0,0,0,NA,NA,NA,NA,00-0030117,K.Williams
ObjectId("5c0c902f4881fd17b07246d2"),pass,0,0,0,0,1,0,0,00-0027948,B.Gabbert,00-0027873,J.Gresham,NA,NA
ObjectId("5c0c902f4881fd17b07246d3"),punt,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c902f4881fd17b07246d4"),run,1,0,0,1,0,0,0,NA,NA,NA,NA,00-0033856,L.Fournette
ObjectId("5c0c902f4881fd17b07246d5"),NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ObjectId("5c0c902f4881fd17b07246d6"),pass,10,0,0,0,1,0,0,00-0031407,B.Bortles,00-0033839,D.Westbrook,NA,NA
ObjectId("5c0c902f4881fd17b07246d7"),pass,17,0,0,0,1,0,0,00-0031407,B.Bortles,00-0033856,L.Fournette,NA,NA
ObjectId("5c0c902f4881fd17b07246d8"),no_play,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c902f4881fd17b07246d9"),run,8,0,0,1,0,0,0,NA,NA,NA,NA,00-0033856,L.Fournette
ObjectId("5c0c902f4881fd17b07246da"),pass,0,0,0,0,1,0,0,00-0031407,B.Bortles,00-0033839,D.Westbrook,NA,NA
ObjectId("5c0c902f4881fd17b07246db"),no_play,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c902f4881fd17b07246dc"),run,4,0,0,1,0,0,0,NA,NA,NA,NA,00-0033856,L.Fournette
ObjectId("5c0c902f4881fd17b07246dd"),pass,0,0,0,0,1,0,0,00-0031407,B.Bortles,00-0033681,K.Cole,NA,NA
ObjectId("5c0c902f4881fd17b07246de"),pass,7,0,0,0,1,0,0,00-0031407,B.Bortles,00-0032209,T.Yeldon,NA,NA
ObjectId("5c0c902f4881fd17b07246df"),no_play,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c902f4881fd17b07246e0"),run,-6,0,1,1,0,0,0,NA,NA,NA,NA,00-0027531,C.Ivory
ObjectId("5c0c902f4881fd17b07246e1"),no_play,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c902f4881fd17b07246e2"),pass,14,0,0,0,1,0,0,00-0027948,B.Gabbert,00-0032112,J.Nelson,NA,NA
ObjectId("5c0c902f4881fd17b07246e3"),run,7,0,0,1,0,0,0,NA,NA,NA,NA,00-0025394,A.Peterson
ObjectId("5c0c902f4881fd17b07246e4"),run,0,0,0,1,0,0,0,NA,NA,NA,NA,00-0025394,A.Peterson
ObjectId("5c0c902f4881fd17b07246e5"),pass,0,0,0,0,1,0,0,00-0027948,B.Gabbert,00-0022921,L.Fitzgerald,NA,NA
ObjectId("5c0c902f4881fd17b07246e6"),field_goal,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c902f4881fd17b07246e7"),kickoff,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c902f4881fd17b07246e8"),run,1,0,0,1,0,0,0,NA,NA,NA,NA,00-0033856,L.Fournette
ObjectId("5c0c902f4881fd17b07246e9"),run,-3,0,0,1,0,0,0,NA,NA,NA,NA,00-0033856,L.Fournette
ObjectId("5c0c902f4881fd17b07246ea"),pass,-12,0,0,0,1,0,0,00-0031407,B.Bortles,NA,NA,NA,NA
ObjectId("5c0c902f4881fd17b07246eb"),punt,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c902f4881fd17b07246ec"),run,7,0,0,1,0,0,0,NA,NA,NA,NA,00-0025394,A.Peterson
ObjectId("5c0c902f4881fd17b07246ed"),run,-1,0,0,1,0,0,0,NA,NA,NA,NA,00-0025394,A.Peterson
ObjectId("5c0c902f4881fd17b07246ee"),no_play,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c902f4881fd17b07246ef"),pass,6,0,0,0,1,0,0,00-0027948,B.Gabbert,00-0033611,R.Seals-Jones,NA,NA
ObjectId("5c0c902f4881fd17b07246f0"),pass,29,0,0,0,1,1,0,00-0027948,B.Gabbert,00-0033611,R.Seals-Jones,NA,NA
ObjectId("5c0c902f4881fd17b07246f1"),no_play,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c902f4881fd17b07246f2"),extra_point,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c902f4881fd17b07246f3"),kickoff,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c902f4881fd17b07246f4"),no_play,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c902f4881fd17b07246f5"),run,7,0,0,1,0,0,0,NA,NA,NA,NA,00-0031407,B.Bortles
ObjectId("5c0c902f4881fd17b07246f6"),pass,0,0,0,0,1,0,0,00-0031407,B.Bortles,00-0033681,K.Cole,NA,NA
ObjectId("5c0c902f4881fd17b07246f7"),pass,-10,0,0,0,1,0,0,00-0031407,B.Bortles,NA,NA,NA,NA
ObjectId("5c0c902f4881fd17b07246f8"),punt,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c902f4881fd17b07246f9"),run,0,0,0,1,0,0,0,NA,NA,NA,NA,00-0027948,B.Gabbert
ObjectId("5c0c902f4881fd17b07246fa"),run,4,0,0,1,0,0,0,NA,NA,NA,NA,00-0030117,K.Williams
ObjectId("5c0c902f4881fd17b07246fb"),no_play,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c902f4881fd17b07246fc"),no_play,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c902f4881fd17b07246fd"),no_play,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c902f4881fd17b07246fe"),run,4,0,0,1,0,0,0,NA,NA,NA,NA,00-0032577,D.Foster
ObjectId("5c0c902f4881fd17b07246ff"),no_play,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c902f4881fd17b0724700"),punt,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c902f4881fd17b0724701"),pass,7,0,0,0,1,0,0,00-0031407,B.Bortles,00-0033839,D.Westbrook,NA,NA
ObjectId("5c0c902f4881fd17b0724702"),pass,3,0,0,0,1,0,0,00-0031407,B.Bortles,00-0032209,T.Yeldon,NA,NA
ObjectId("5c0c902f4881fd17b0724703"),pass,11,0,0,0,1,0,0,00-0031407,B.Bortles,00-0032209,T.Yeldon,NA,NA
ObjectId("5c0c902f4881fd17b0724704"),pass,13,0,0,0,1,0,0,00-0031407,B.Bortles,00-0031431,M.Lee,NA,NA
ObjectId("5c0c902f4881fd17b0724705"),qb_spike,0,0,0,0,1,0,0,00-0031407,B.Bortles,NA,NA,NA,NA
ObjectId("5c0c902f4881fd17b0724706"),pass,-10,0,0,0,1,0,0,00-0031407,B.Bortles,NA,NA,NA,NA
ObjectId("5c0c902f4881fd17b0724707"),pass,7,0,0,0,1,0,0,00-0031407,B.Bortles,00-0031951,J.O'Shaughnessy,NA,NA
ObjectId("5c0c902f4881fd17b0724708"),field_goal,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c902f4881fd17b0724709"),kickoff,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c902f4881fd17b072470a"),qb_kneel,-1,0,0,1,0,0,0,NA,NA,NA,NA,00-0027948,B.Gabbert
ObjectId("5c0c902f4881fd17b072470b"),NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ObjectId("5c0c902f4881fd17b072470c"),kickoff,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c902f4881fd17b072470d"),run,1,0,0,1,0,0,0,NA,NA,NA,NA,00-0027948,B.Gabbert
ObjectId("5c0c902f4881fd17b072470e"),run,3,0,0,1,0,0,0,NA,NA,NA,NA,00-0025394,A.Peterson
ObjectId("5c0c902f4881fd17b072470f"),pass,16,0,0,0,1,0,0,00-0027948,B.Gabbert,00-0022921,L.Fitzgerald,NA,NA
ObjectId("5c0c90304881fd17b0724710"),run,4,0,0,1,0,0,0,NA,NA,NA,NA,00-0025394,A.Peterson
ObjectId("5c0c90304881fd17b0724711"),pass,0,0,0,0,1,0,0,00-0027948,B.Gabbert,00-0032112,J.Nelson,NA,NA
ObjectId("5c0c90304881fd17b0724712"),run,6,0,0,1,0,0,0,NA,NA,NA,NA,00-0025394,A.Peterson
ObjectId("5c0c90304881fd17b0724713"),pass,0,0,0,0,1,0,0,00-0027948,B.Gabbert,00-0032577,D.Foster,NA,NA
ObjectId("5c0c90304881fd17b0724714"),field_goal,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c90304881fd17b0724715"),kickoff,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c90304881fd17b0724716"),run,-2,0,0,1,0,0,0,NA,NA,NA,NA,00-0033856,L.Fournette
ObjectId("5c0c90304881fd17b0724717"),pass,24,0,0,0,1,0,0,00-0031407,B.Bortles,00-0033681,K.Cole,NA,NA
ObjectId("5c0c90304881fd17b0724718"),no_play,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c90304881fd17b0724719"),run,28,0,0,1,0,0,0,NA,NA,NA,NA,00-0031407,B.Bortles
ObjectId("5c0c90304881fd17b072471a"),pass,0,0,0,0,1,0,0,00-0031407,B.Bortles,00-0031951,J.O'Shaughnessy,NA,NA
ObjectId("5c0c90304881fd17b072471b"),run,1,0,0,1,0,0,0,NA,NA,NA,NA,00-0031407,B.Bortles
ObjectId("5c0c90304881fd17b072471c"),run,8,0,0,1,0,0,0,NA,NA,NA,NA,00-0031407,B.Bortles
ObjectId("5c0c90304881fd17b072471d"),no_play,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c90304881fd17b072471e"),run,1,0,0,1,0,0,1,NA,NA,NA,NA,00-0031407,B.Bortles
ObjectId("5c0c90304881fd17b072471f"),extra_point,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c90304881fd17b0724720"),kickoff,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c90304881fd17b0724721"),pass,9,0,0,0,1,0,0,00-0027948,B.Gabbert,00-0031044,T.Niklas,NA,NA
ObjectId("5c0c90304881fd17b0724722"),run,9,0,0,1,0,0,0,NA,NA,NA,NA,00-0025394,A.Peterson
ObjectId("5c0c90304881fd17b0724723"),run,4,0,0,1,0,0,0,NA,NA,NA,NA,00-0025394,A.Peterson
ObjectId("5c0c90304881fd17b0724724"),run,0,0,0,1,0,0,0,NA,NA,NA,NA,00-0025394,A.Peterson
ObjectId("5c0c90304881fd17b0724725"),pass,3,0,0,0,1,0,0,00-0027948,B.Gabbert,00-0022921,L.Fitzgerald,NA,NA
ObjectId("5c0c90304881fd17b0724726"),punt,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c90304881fd17b0724727"),pass,0,0,0,0,1,0,0,00-0031407,B.Bortles,00-0033839,D.Westbrook,NA,NA
ObjectId("5c0c90304881fd17b0724728"),run,4,0,0,1,0,0,0,NA,NA,NA,NA,00-0033856,L.Fournette
ObjectId("5c0c90304881fd17b0724729"),pass,4,0,0,0,1,0,0,00-0031407,B.Bortles,00-0033839,D.Westbrook,NA,NA
ObjectId("5c0c90304881fd17b072472a"),punt,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c90304881fd17b072472b"),pass,0,0,0,0,1,0,0,00-0027948,B.Gabbert,00-0022921,L.Fitzgerald,NA,NA
ObjectId("5c0c90304881fd17b072472c"),pass,0,0,0,0,1,0,0,00-0027948,B.Gabbert,NA,NA,NA,NA
ObjectId("5c0c90304881fd17b072472d"),pass,0,0,0,0,1,0,0,00-0027948,B.Gabbert,00-0032112,J.Nelson,NA,NA
ObjectId("5c0c90304881fd17b072472e"),punt,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c90304881fd17b072472f"),pass,-5,0,0,0,1,0,0,00-0031407,B.Bortles,00-0033856,L.Fournette,NA,NA
ObjectId("5c0c90304881fd17b0724730"),pass,5,0,0,0,1,0,0,00-0031407,B.Bortles,00-0033856,L.Fournette,NA,NA
ObjectId("5c0c90304881fd17b0724731"),pass,0,0,0,0,1,0,0,00-0031407,B.Bortles,00-0033681,K.Cole,NA,NA
ObjectId("5c0c90304881fd17b0724732"),punt,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c90304881fd17b0724733"),run,10,0,0,1,0,0,0,NA,NA,NA,NA,00-0025394,A.Peterson
ObjectId("5c0c90304881fd17b0724734"),NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ObjectId("5c0c90304881fd17b0724735"),pass,0,0,0,0,1,0,0,00-0027948,B.Gabbert,00-0033933,C.Williams,NA,NA
ObjectId("5c0c90304881fd17b0724736"),pass,0,0,0,0,1,0,0,00-0027948,B.Gabbert,00-0033611,R.Seals-Jones,NA,NA
ObjectId("5c0c90304881fd17b0724737"),run,4,0,0,1,0,0,0,NA,NA,NA,NA,00-0027948,B.Gabbert
ObjectId("5c0c90304881fd17b0724738"),punt,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c90304881fd17b0724739"),no_play,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c90304881fd17b072473a"),pass,10,0,0,0,1,0,0,00-0031407,B.Bortles,00-0033839,D.Westbrook,NA,NA
ObjectId("5c0c90304881fd17b072473b"),run,6,0,0,1,0,0,0,NA,NA,NA,NA,00-0032209,T.Yeldon
ObjectId("5c0c90304881fd17b072473c"),pass,0,0,0,0,1,0,0,00-0031407,B.Bortles,00-0024243,M.Lewis,NA,NA
ObjectId("5c0c90304881fd17b072473d"),pass,0,0,0,0,1,0,0,00-0031407,B.Bortles,00-0033681,K.Cole,NA,NA
ObjectId("5c0c90304881fd17b072473e"),punt,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c90304881fd17b072473f"),run,0,0,0,1,0,0,0,NA,NA,NA,NA,00-0025394,A.Peterson
ObjectId("5c0c90304881fd17b0724740"),pass,0,0,0,0,1,0,0,00-0027948,B.Gabbert,00-0022921,L.Fitzgerald,NA,NA
ObjectId("5c0c90304881fd17b0724741"),no_play,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c90304881fd17b0724742"),pass,-5,0,1,0,1,0,0,00-0027948,B.Gabbert,NA,NA,NA,NA
ObjectId("5c0c90304881fd17b0724743"),kickoff,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c90304881fd17b0724744"),pass,0,0,0,0,1,0,0,00-0027948,B.Gabbert,00-0033611,R.Seals-Jones,NA,NA
ObjectId("5c0c90304881fd17b0724745"),pass,6,0,0,0,1,0,0,00-0027948,B.Gabbert,00-0027873,J.Gresham,NA,NA
ObjectId("5c0c90304881fd17b0724746"),run,4,0,0,1,0,0,0,NA,NA,NA,NA,00-0027948,B.Gabbert
ObjectId("5c0c90304881fd17b0724747"),run,4,0,0,1,0,0,0,NA,NA,NA,NA,00-0025394,A.Peterson
ObjectId("5c0c90304881fd17b0724748"),run,9,0,0,1,0,0,0,NA,NA,NA,NA,00-0027948,B.Gabbert
ObjectId("5c0c90304881fd17b0724749"),pass,52,0,0,0,1,1,0,00-0027948,B.Gabbert,00-0030300,Ja.Brown,NA,NA
ObjectId("5c0c90304881fd17b072474a"),pass,2,0,0,0,1,0,0,00-0027948,B.Gabbert,00-0022921,L.Fitzgerald,NA,NA
ObjectId("5c0c90304881fd17b072474b"),kickoff,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c90304881fd17b072474c"),pass,5,0,0,0,1,0,0,00-0031407,B.Bortles,00-0032209,T.Yeldon,NA,NA
ObjectId("5c0c90304881fd17b072474d"),pass,6,0,0,0,1,0,0,00-0031407,B.Bortles,00-0033681,K.Cole,NA,NA
ObjectId("5c0c90304881fd17b072474e"),pass,10,0,0,0,1,0,0,00-0031407,B.Bortles,00-0024243,M.Lewis,NA,NA
ObjectId("5c0c90304881fd17b072474f"),run,17,0,0,1,0,0,1,NA,NA,NA,NA,00-0031407,B.Bortles
ObjectId("5c0c90304881fd17b0724750"),extra_point,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c90304881fd17b0724751"),kickoff,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c90304881fd17b0724752"),run,3,0,0,1,0,0,0,NA,NA,NA,NA,00-0025394,A.Peterson
ObjectId("5c0c90304881fd17b0724753"),pass,0,0,0,0,1,0,0,00-0027948,B.Gabbert,00-0025394,A.Peterson,NA,NA
ObjectId("5c0c90304881fd17b0724754"),pass,11,0,0,0,1,0,0,00-0027948,B.Gabbert,00-0033611,R.Seals-Jones,NA,NA
ObjectId("5c0c90304881fd17b0724755"),run,5,0,0,1,0,0,0,NA,NA,NA,NA,00-0025394,A.Peterson
ObjectId("5c0c90304881fd17b0724756"),run,2,0,0,1,0,0,0,NA,NA,NA,NA,00-0025394,A.Peterson
ObjectId("5c0c90304881fd17b0724757"),pass,4,0,0,0,1,0,0,00-0027948,B.Gabbert,00-0032577,D.Foster,NA,NA
ObjectId("5c0c90304881fd17b0724758"),pass,0,0,0,0,1,0,0,00-0027948,B.Gabbert,00-0032112,J.Nelson,NA,NA
ObjectId("5c0c90304881fd17b0724759"),pass,0,1,0,0,1,0,0,00-0027948,B.Gabbert,00-0033933,C.Williams,NA,NA
ObjectId("5c0c90304881fd17b072475a"),pass,16,0,0,0,1,0,0,00-0031407,B.Bortles,00-0032209,T.Yeldon,NA,NA
ObjectId("5c0c90304881fd17b072475b"),run,2,0,0,1,0,0,0,NA,NA,NA,NA,00-0032209,T.Yeldon
ObjectId("5c0c90304881fd17b072475c"),pass,2,0,0,0,1,0,0,00-0031407,B.Bortles,00-0033839,D.Westbrook,NA,NA
ObjectId("5c0c90304881fd17b072475d"),pass,0,1,0,0,1,0,0,00-0031407,B.Bortles,00-0033839,D.Westbrook,NA,NA
ObjectId("5c0c90304881fd17b072475e"),pass,7,0,0,0,1,0,0,00-0027948,B.Gabbert,00-0025394,A.Peterson,NA,NA
